Question,Relevant Documents,Văn bản tham chiếu,Score,Relevant_Documents_Tokenized
Đào tạo vừa làm vừa học khác gì với đào tạo chính quy?,"(Document(metadata={}, page_content='1. Kết quả học tập của người học đã tích lũy từ một trình độ đào tạo khác, một hệ thống tính tín chỉ khác, một ngành đào tạo hoặc một chương trình đào tạo khác, một khóa học khác hoặc từ một cơ sở đào tạo khác ở trong và ngoài nước được đơn vị đào tạo xem xét công nhận, chuyển đổi sang tín chỉ của những học phần trong chương trình đào tạo theo học.'), 0.39055598047659323)","1. Kết quả học tập của người học đã tích lũy từ một trình độ đào tạo khác, một hệ thống tính tín chỉ khác, một ngành đào tạo hoặc một chương trình đào tạo khác, một khóa học khác hoặc từ một cơ sở đào tạo khác ở trong và ngoài nước được đơn vị đào tạo xem xét công nhận, chuyển đổi sang tín chỉ của những học phần trong chương trình đào tạo theo học.",0.39055598047659323,"['1', 'kết quả', 'học tập', 'của', 'người', 'học', 'đã', 'tích lũy', 'từ', 'một', 'trình độ', 'đào tạo', 'khác', 'một', 'hệ thống', 'tính tín', 'chỉ', 'khác', 'một', 'ngành', 'đào tạo', 'hoặc', 'một', 'chương trình', 'đào tạo', 'khác', 'một', 'khóa học', 'khác', 'hoặc', 'từ', 'một', 'cơ sở', 'đào tạo', 'khác', 'ở', 'trong', 'và', 'ngoài', 'nước', 'được', 'đơn vị', 'đào tạo', 'xem xét', 'công nhận', 'chuyển đổi', 'sang', 'tín chỉ', 'của', 'những', 'học', 'phần', 'trong', 'chương trình', 'đào tạo', 'theo', 'học']"
Đào tạo vừa làm vừa học khác gì với đào tạo chính quy?,"(Document(metadata={}, page_content='2. Đơn vị đào tạo'), 0.3676603793726262)",2. Đơn vị đào tạo,0.3676603793726262,"['2', 'đơn vị', 'đào tạo']"
"Khi nào các hoạt động thực hành, thực tập trong chương trình đào tạo chính quy có thể được thực hiện ngoài đơn vị đào tạo?","(Document(metadata={}, page_content='1. Đào tạo chính quy được tổ chức đào tạo tập trung liên tục trong toàn khóa học và áp dụng cho các chương trình đào tạo quy định tại điểm a, b, c, d, đ, e, g, khoản 2, Điều 6 của Quy chế này. Các hoạt động giảng dạy được thực hiện tại đơn vị đào tạo, riêng những hoạt động thực hành, thực tập, trải nghiệm thực tế và giảng dạy trực tuyến có thể thực hiện ngoài đơn vị đào tạo.'), 0.5988443992651277)","1. Đào tạo chính quy được tổ chức đào tạo tập trung liên tục trong toàn khóa học và áp dụng cho các chương trình đào tạo quy định tại điểm a, b, c, d, đ, e, g, khoản 2, Điều 6 của Quy chế này. Các hoạt động giảng dạy được thực hiện tại đơn vị đào tạo, riêng những hoạt động thực hành, thực tập, trải nghiệm thực tế và giảng dạy trực tuyến có thể thực hiện ngoài đơn vị đào tạo.",0.5988443992651277,"['1', 'đào tạo', 'chính quy', 'được', 'tổ chức', 'đào tạo', 'tập trung', 'liên tục', 'trong', 'toàn', 'khóa học', 'và', 'áp dụng', 'cho', 'các', 'chương trình', 'đào tạo', 'quy định', 'tại', 'điểm', 'a', 'b', 'c', 'd', 'đ', 'e', 'g', 'khoản', '2', 'điều', '6', 'của', 'quy chế', 'này', 'các', 'hoạt động', 'giảng dạy', 'được', 'thực hiện', 'tại', 'đơn vị', 'đào tạo', 'riêng', 'những', 'hoạt động', 'thực hành', 'thực tập', 'trải nghiệm', 'thực tế', 'và', 'giảng dạy', 'trực tuyến', 'có thể', 'thực hiện', 'ngoài', 'đơn vị', 'đào tạo']"
"Khi nào các hoạt động thực hành, thực tập trong chương trình đào tạo chính quy có thể được thực hiện ngoài đơn vị đào tạo?","(Document(metadata={}, page_content='2. Đào tạo vừa làm vừa học được tổ chức hoạt động giảng dạy linh hoạt trong ngày, trong tuần, trong toàn khóa học và áp dụng cho chương trình đào tạo quy định tại điểm a, khoản 2, Điều 6 của Quy chế này. Các hoạt động giảng dạy được thực hiện tại đơn vị đào tạo hoặc tại đơn vị phối hợp đào tạo theo quy định liên kết đào tạo trong nước tại Điều 10 của Quy chế này, riêng những hoạt động thực hành, thực tập, trải nghiệm thực tế và giảng dạy trực tuyến có thể thực hiện ngoài đơn vị đào tạo, đơn vị phối hợp đào tạo.'), 0.5718118742455738)","2. Đào tạo vừa làm vừa học được tổ chức hoạt động giảng dạy linh hoạt trong ngày, trong tuần, trong toàn khóa học và áp dụng cho chương trình đào tạo quy định tại điểm a, khoản 2, Điều 6 của Quy chế này. Các hoạt động giảng dạy được thực hiện tại đơn vị đào tạo hoặc tại đơn vị phối hợp đào tạo theo quy định liên kết đào tạo trong nước tại Điều 10 của Quy chế này, riêng những hoạt động thực hành, thực tập, trải nghiệm thực tế và giảng dạy trực tuyến có thể thực hiện ngoài đơn vị đào tạo, đơn vị phối hợp đào tạo.",0.5718118742455738,"['2', 'đào tạo', 'vừa', 'làm', 'vừa', 'học', 'được', 'tổ chức', 'hoạt động', 'giảng dạy', 'linh hoạt', 'trong', 'ngày', 'trong', 'tuần', 'trong', 'toàn', 'khóa học', 'và', 'áp dụng', 'cho', 'chương trình', 'đào tạo', 'quy định', 'tại', 'điểm', 'a', 'khoản', '2', 'điều', '6', 'của', 'quy chế', 'này', 'các', 'hoạt động', 'giảng dạy', 'được', 'thực hiện', 'tại', 'đơn vị', 'đào tạo', 'hoặc', 'tại', 'đơn vị', 'phối hợp', 'đào tạo', 'theo', 'quy định', 'liên kết', 'đào tạo', 'trong', 'nước', 'tại', 'điều', '10', 'của', 'quy chế', 'này', 'riêng', 'những', 'hoạt động', 'thực hành', 'thực tập', 'trải nghiệm', 'thực tế', 'và', 'giảng dạy', 'trực tuyến', 'có thể', 'thực hiện', 'ngoài', 'đơn vị', 'đào tạo', 'đơn vị', 'phối hợp', 'đào tạo']"
"Khi nào các hoạt động thực hành, thực tập trong chương trình đào tạo chính quy có thể được thực hiện ngoài đơn vị đào tạo?","(Document(metadata={}, page_content='- Hoàn thành chương trình đào tạo đúng thời hạn chuẩn (không tính thời gian kéo dài);'), 0.45182325257663647)",- Hoàn thành chương trình đào tạo đúng thời hạn chuẩn (không tính thời gian kéo dài);,0.45182325257663647,"['hoàn thành', 'chương trình', 'đào tạo', 'đúng', 'thời hạn', 'chuẩn', 'không', 'tính', 'thời gian', 'kéo dài']"
"Khi nào các hoạt động thực hành, thực tập trong chương trình đào tạo chính quy có thể được thực hiện ngoài đơn vị đào tạo?","(Document(metadata={}, page_content='1. Nội dung đào tạo, phương pháp dạy - học, kiểm tra đánh giá và phương thức quản lý phải phù hợp và đáp ứng chuẩn đầu ra của chương trình đào tạo.'), 0.44326845385328917)","1. Nội dung đào tạo, phương pháp dạy - học, kiểm tra đánh giá và phương thức quản lý phải phù hợp và đáp ứng chuẩn đầu ra của chương trình đào tạo.",0.44326845385328917,"['1', 'nội dung', 'đào tạo', 'phương pháp', 'dạy', 'học', 'kiểm tra', 'đánh giá', 'và', 'phương thức', 'quản lý', 'phải', 'phù hợp', 'và', 'đáp ứng', 'chuẩn', 'đầu ra', 'của', 'chương trình', 'đào tạo']"
Có những hình thức đào tạo nào trong chương trình đại học tại trường?,"(Document(metadata={}, page_content='1. Quy chế này quy định về đào tạo đại học theo hình thức chính quy và hình thức vừa làm vừa học tại Đại học Quốc gia Hà Nội, bao gồm: chương trình đào tạo và thời gian học tập; tổ chức và quản lý đào tạo; nghiên cứu khoa học của sinh viên; quyền lợi và nghĩa vụ của giảng viên, cố vấn học tập, sinh viên; kiểm tra, thi và đánh giá kết quả học tập; công nhận tốt nghiệp.'), 0.46954810971789296)","1. Quy chế này quy định về đào tạo đại học theo hình thức chính quy và hình thức vừa làm vừa học tại Đại học Quốc gia Hà Nội, bao gồm: chương trình đào tạo và thời gian học tập; tổ chức và quản lý đào tạo; nghiên cứu khoa học của sinh viên; quyền lợi và nghĩa vụ của giảng viên, cố vấn học tập, sinh viên; kiểm tra, thi và đánh giá kết quả học tập; công nhận tốt nghiệp.",0.46954810971789296,"['1', 'quy chế', 'này', 'quy định', 'về', 'đào tạo', 'đại học', 'theo', 'hình thức', 'chính quy', 'và', 'hình thức', 'vừa', 'làm', 'vừa', 'học', 'tại', 'đại học', 'quốc gia', 'hà nội', 'bao gồm', 'chương trình', 'đào tạo', 'và', 'thời gian', 'học tập', 'tổ chức', 'và', 'quản lý', 'đào tạo', 'nghiên cứu', 'khoa học', 'của', 'sinh viên', 'quyền lợi', 'và', 'nghĩa vụ', 'của', 'giảng viên', 'cố vấn', 'học tập', 'sinh viên', 'kiểm tra', 'thi', 'và', 'đánh giá', 'kết quả', 'học tập', 'công nhận', 'tốt nghiệp']"
Có những hình thức đào tạo nào trong chương trình đại học tại trường?,"(Document(metadata={}, page_content='2. Các loại chương trình đào tạo'), 0.46278851386001874)",2. Các loại chương trình đào tạo,0.46278851386001874,"['2', 'các', 'loại', 'chương trình', 'đào tạo']"
Có những hình thức đào tạo nào trong chương trình đại học tại trường?,"(Document(metadata={}, page_content='6. Đơn vị tổ chức chương trình đào tạo thứ nhất và thứ hai cập nhật kết quả học tập của sinh viên sau mỗi học kỳ lên Cổng thông tin đào tạo đại học của Đại học Quốc gia Hà Nội. Trong quá trình sinh viên học cùng lúc hai chương trình, nếu điểm trung bình chung tích luỹ của chương trình đào tạo thứ nhất đạt dưới điểm trung bình hoặc thuộc diện cảnh báo kết quả học tập thì phải dừng học chương trình đào tạo thứ hai ở học kỳ tiếp theo; sinh viên sẽ bị loại khỏi danh sách học chương trình đào tạo thứ hai.'), 0.4284147243262918)","6. Đơn vị tổ chức chương trình đào tạo thứ nhất và thứ hai cập nhật kết quả học tập của sinh viên sau mỗi học kỳ lên Cổng thông tin đào tạo đại học của Đại học Quốc gia Hà Nội. Trong quá trình sinh viên học cùng lúc hai chương trình, nếu điểm trung bình chung tích luỹ của chương trình đào tạo thứ nhất đạt dưới điểm trung bình hoặc thuộc diện cảnh báo kết quả học tập thì phải dừng học chương trình đào tạo thứ hai ở học kỳ tiếp theo; sinh viên sẽ bị loại khỏi danh sách học chương trình đào tạo thứ hai.",0.4284147243262918,"['6', 'đơn vị', 'tổ chức', 'chương trình', 'đào tạo', 'thứ', 'nhất', 'và', 'thứ', 'hai', 'cập nhật', 'kết quả', 'học tập', 'của', 'sinh viên', 'sau', 'mỗi', 'học kỳ', 'lên', 'cổng', 'thông tin', 'đào tạo', 'đại học', 'của', 'đại học', 'quốc gia', 'hà nội', 'trong', 'quá trình', 'sinh viên', 'học', 'cùng', 'lúc', 'hai', 'chương trình', 'nếu', 'điểm', 'trung bình', 'chung tích', 'lũy', 'của', 'chương trình', 'đào tạo', 'thứ', 'nhất', 'đạt', 'dưới', 'điểm', 'trung bình', 'hoặc', 'thuộc', 'diện', 'cảnh báo', 'kết quả', 'học tập', 'thì', 'phải', 'dừng', 'học', 'chương trình', 'đào tạo', 'thứ', 'hai', 'ở', 'học kỳ', 'tiếp theo', 'sinh viên', 'sẽ', 'bị', 'loại', 'khỏi', 'danh sách', 'học', 'chương trình', 'đào tạo', 'thứ', 'hai']"
Có những hình thức đào tạo nào trong chương trình đại học tại trường?,"(Document(metadata={}, page_content='Điều 7. Hình thức đào tạo'), 0.40946061220136665)",Điều 7. Hình thức đào tạo,0.40946061220136665,"['điều', '7', 'hình thức', 'đào tạo']"
Tại sao đào tạo chính quy cần phải tổ chức tập trung liên tục trong toàn khóa học?,"(Document(metadata={}, page_content='1. Đào tạo chính quy được tổ chức đào tạo tập trung liên tục trong toàn khóa học và áp dụng cho các chương trình đào tạo quy định tại điểm a, b, c, d, đ, e, g, khoản 2, Điều 6 của Quy chế này. Các hoạt động giảng dạy được thực hiện tại đơn vị đào tạo, riêng những hoạt động thực hành, thực tập, trải nghiệm thực tế và giảng dạy trực tuyến có thể thực hiện ngoài đơn vị đào tạo.'), 0.5188300825068932)","1. Đào tạo chính quy được tổ chức đào tạo tập trung liên tục trong toàn khóa học và áp dụng cho các chương trình đào tạo quy định tại điểm a, b, c, d, đ, e, g, khoản 2, Điều 6 của Quy chế này. Các hoạt động giảng dạy được thực hiện tại đơn vị đào tạo, riêng những hoạt động thực hành, thực tập, trải nghiệm thực tế và giảng dạy trực tuyến có thể thực hiện ngoài đơn vị đào tạo.",0.5188300825068932,"['1', 'đào tạo', 'chính quy', 'được', 'tổ chức', 'đào tạo', 'tập trung', 'liên tục', 'trong', 'toàn', 'khóa học', 'và', 'áp dụng', 'cho', 'các', 'chương trình', 'đào tạo', 'quy định', 'tại', 'điểm', 'a', 'b', 'c', 'd', 'đ', 'e', 'g', 'khoản', '2', 'điều', '6', 'của', 'quy chế', 'này', 'các', 'hoạt động', 'giảng dạy', 'được', 'thực hiện', 'tại', 'đơn vị', 'đào tạo', 'riêng', 'những', 'hoạt động', 'thực hành', 'thực tập', 'trải nghiệm', 'thực tế', 'và', 'giảng dạy', 'trực tuyến', 'có thể', 'thực hiện', 'ngoài', 'đơn vị', 'đào tạo']"
Tại sao đào tạo chính quy cần phải tổ chức tập trung liên tục trong toàn khóa học?,"(Document(metadata={}, page_content='g) Tổ chức hội thảo chuyên môn ở các năm cuối; tăng cường phương pháp học tập gắn với nghiên cứu nhằm phát triển khả năng tư duy độc lập, sáng tạo. Tăng cường các giờ học thực hành, thực tập, thực tiễn; kết hợp học tập với nghiên cứu khoa học để nâng cao hiệu quả tiếp thu học phần. Chậm nhất từ học kỳ thứ tư, mỗi sinh viên được một giảng viên hướng dẫn nghiên cứu khoa học;'), 0.34939233364776134)","g) Tổ chức hội thảo chuyên môn ở các năm cuối; tăng cường phương pháp học tập gắn với nghiên cứu nhằm phát triển khả năng tư duy độc lập, sáng tạo. Tăng cường các giờ học thực hành, thực tập, thực tiễn; kết hợp học tập với nghiên cứu khoa học để nâng cao hiệu quả tiếp thu học phần. Chậm nhất từ học kỳ thứ tư, mỗi sinh viên được một giảng viên hướng dẫn nghiên cứu khoa học;",0.34939233364776134,"['g', 'tổ chức', 'hội thảo', 'chuyên môn', 'ở', 'các', 'năm', 'cuối', 'tăng cường', 'phương pháp', 'học tập', 'gắn', 'với', 'nghiên cứu', 'nhằm', 'phát triển', 'khả năng', 'tư duy', 'độc lập', 'sáng tạo', 'tăng cường', 'các', 'giờ', 'học', 'thực hành', 'thực tập', 'thực tiễn', 'kết hợp', 'học tập', 'với', 'nghiên cứu', 'khoa học', 'để', 'nâng', 'cao', 'hiệu quả', 'tiếp thu', 'học', 'phần', 'chậm', 'nhất', 'từ', 'học kỳ', 'thứ', 'tư', 'mỗi', 'sinh viên', 'được', 'một', 'giảng viên', 'hướng dẫn', 'nghiên cứu', 'khoa học']"
Tại sao đào tạo chính quy cần phải tổ chức tập trung liên tục trong toàn khóa học?,"(Document(metadata={}, page_content='1. Nội dung đào tạo, phương pháp dạy - học, kiểm tra đánh giá và phương thức quản lý phải phù hợp và đáp ứng chuẩn đầu ra của chương trình đào tạo.'), 0.3445851062534573)","1. Nội dung đào tạo, phương pháp dạy - học, kiểm tra đánh giá và phương thức quản lý phải phù hợp và đáp ứng chuẩn đầu ra của chương trình đào tạo.",0.3445851062534573,"['1', 'nội dung', 'đào tạo', 'phương pháp', 'dạy', 'học', 'kiểm tra', 'đánh giá', 'và', 'phương thức', 'quản lý', 'phải', 'phù hợp', 'và', 'đáp ứng', 'chuẩn', 'đầu ra', 'của', 'chương trình', 'đào tạo']"
Tại sao đào tạo chính quy cần phải tổ chức tập trung liên tục trong toàn khóa học?,"(Document(metadata={}, page_content='- Tổ chức và quản lý đào tạo các ngành học, học phần đã được Đại học Quốc gia Hà Nội giao nhiệm vụ; công nhận kết quả học tập của sinh viên giữa các đơn vị đào tạo; kết quả học tập của sinh viên được tích lũy ở các trường đối tác thông qua trao đổi sinh viên; xây dựng học liệu dùng chung.'), 0.3414358094390262)","- Tổ chức và quản lý đào tạo các ngành học, học phần đã được Đại học Quốc gia Hà Nội giao nhiệm vụ; công nhận kết quả học tập của sinh viên giữa các đơn vị đào tạo; kết quả học tập của sinh viên được tích lũy ở các trường đối tác thông qua trao đổi sinh viên; xây dựng học liệu dùng chung.",0.3414358094390262,"['tổ chức', 'và', 'quản lý', 'đào tạo', 'các', 'ngành', 'học', 'học', 'phần', 'đã', 'được', 'đại học', 'quốc gia', 'hà nội', 'giao', 'nhiệm vụ', 'công nhận', 'kết quả', 'học tập', 'của', 'sinh viên', 'giữa', 'các', 'đơn vị', 'đào tạo', 'kết quả', 'học tập', 'của', 'sinh viên', 'được', 'tích lũy', 'ở', 'các', 'trường', 'đối tác', 'thông qua', 'trao đổi', 'sinh viên', 'xây dựng', 'học liệu', 'dùng', 'chung']"
Làm thế nào để tổ chức hoạt động giảng dạy trong đào tạo vừa làm vừa học?,"(Document(metadata={}, page_content='2. Đào tạo vừa làm vừa học được tổ chức hoạt động giảng dạy linh hoạt trong ngày, trong tuần, trong toàn khóa học và áp dụng cho chương trình đào tạo quy định tại điểm a, khoản 2, Điều 6 của Quy chế này. Các hoạt động giảng dạy được thực hiện tại đơn vị đào tạo hoặc tại đơn vị phối hợp đào tạo theo quy định liên kết đào tạo trong nước tại Điều 10 của Quy chế này, riêng những hoạt động thực hành, thực tập, trải nghiệm thực tế và giảng dạy trực tuyến có thể thực hiện ngoài đơn vị đào tạo, đơn vị phối hợp đào tạo.'), 0.5013932569283601)","2. Đào tạo vừa làm vừa học được tổ chức hoạt động giảng dạy linh hoạt trong ngày, trong tuần, trong toàn khóa học và áp dụng cho chương trình đào tạo quy định tại điểm a, khoản 2, Điều 6 của Quy chế này. Các hoạt động giảng dạy được thực hiện tại đơn vị đào tạo hoặc tại đơn vị phối hợp đào tạo theo quy định liên kết đào tạo trong nước tại Điều 10 của Quy chế này, riêng những hoạt động thực hành, thực tập, trải nghiệm thực tế và giảng dạy trực tuyến có thể thực hiện ngoài đơn vị đào tạo, đơn vị phối hợp đào tạo.",0.5013932569283601,"['2', 'đào tạo', 'vừa', 'làm', 'vừa', 'học', 'được', 'tổ chức', 'hoạt động', 'giảng dạy', 'linh hoạt', 'trong', 'ngày', 'trong', 'tuần', 'trong', 'toàn', 'khóa học', 'và', 'áp dụng', 'cho', 'chương trình', 'đào tạo', 'quy định', 'tại', 'điểm', 'a', 'khoản', '2', 'điều', '6', 'của', 'quy chế', 'này', 'các', 'hoạt động', 'giảng dạy', 'được', 'thực hiện', 'tại', 'đơn vị', 'đào tạo', 'hoặc', 'tại', 'đơn vị', 'phối hợp', 'đào tạo', 'theo', 'quy định', 'liên kết', 'đào tạo', 'trong', 'nước', 'tại', 'điều', '10', 'của', 'quy chế', 'này', 'riêng', 'những', 'hoạt động', 'thực hành', 'thực tập', 'trải nghiệm', 'thực tế', 'và', 'giảng dạy', 'trực tuyến', 'có thể', 'thực hiện', 'ngoài', 'đơn vị', 'đào tạo', 'đơn vị', 'phối hợp', 'đào tạo']"
Làm thế nào để tổ chức hoạt động giảng dạy trong đào tạo vừa làm vừa học?,"(Document(metadata={}, page_content='- Chỉ đạo và điều hành thống nhất công tác tổ chức và quản lý đào tạo theo cơ chế mở, liên thông, liên kết và hợp tác giữa các đơn vị đào tạo.'), 0.4320240961390678)","- Chỉ đạo và điều hành thống nhất công tác tổ chức và quản lý đào tạo theo cơ chế mở, liên thông, liên kết và hợp tác giữa các đơn vị đào tạo.",0.4320240961390678,"['chỉ đạo', 'và', 'điều hành', 'thống nhất', 'công tác', 'tổ chức', 'và', 'quản lý', 'đào tạo', 'theo', 'cơ chế', 'mở', 'liên thông', 'liên kết', 'và', 'hợp tác', 'giữa', 'các', 'đơn vị', 'đào tạo']"
Làm thế nào để tổ chức hoạt động giảng dạy trong đào tạo vừa làm vừa học?,"(Document(metadata={}, page_content='2. Thủ trưởng đơn vị đào tạo quy định phương thức tổ chức hoạt động của giáo viên chủ nhiệm, cố vấn học tập.'), 0.4036952183530159)","2. Thủ trưởng đơn vị đào tạo quy định phương thức tổ chức hoạt động của giáo viên chủ nhiệm, cố vấn học tập.",0.4036952183530159,"['2', 'thủ trưởng', 'đơn vị', 'đào tạo', 'quy định', 'phương thức', 'tổ chức', 'hoạt động', 'của', 'giáo viên', 'chủ nhiệm', 'cố vấn', 'học tập']"
Làm thế nào để tổ chức hoạt động giảng dạy trong đào tạo vừa làm vừa học?,"(Document(metadata={}, page_content='- Tổ chức và quản lý đào tạo các ngành học, học phần đã được Đại học Quốc gia Hà Nội giao nhiệm vụ; công nhận kết quả học tập của sinh viên giữa các đơn vị đào tạo; kết quả học tập của sinh viên được tích lũy ở các trường đối tác thông qua trao đổi sinh viên; xây dựng học liệu dùng chung.'), 0.40346244130869025)","- Tổ chức và quản lý đào tạo các ngành học, học phần đã được Đại học Quốc gia Hà Nội giao nhiệm vụ; công nhận kết quả học tập của sinh viên giữa các đơn vị đào tạo; kết quả học tập của sinh viên được tích lũy ở các trường đối tác thông qua trao đổi sinh viên; xây dựng học liệu dùng chung.",0.40346244130869025,"['tổ chức', 'và', 'quản lý', 'đào tạo', 'các', 'ngành', 'học', 'học', 'phần', 'đã', 'được', 'đại học', 'quốc gia', 'hà nội', 'giao', 'nhiệm vụ', 'công nhận', 'kết quả', 'học tập', 'của', 'sinh viên', 'giữa', 'các', 'đơn vị', 'đào tạo', 'kết quả', 'học tập', 'của', 'sinh viên', 'được', 'tích lũy', 'ở', 'các', 'trường', 'đối tác', 'thông qua', 'trao đổi', 'sinh viên', 'xây dựng', 'học liệu', 'dùng', 'chung']"
Đào tạo chính quy và đào tạo vừa làm vừa học áp dụng cho các chương trình đào tạo nào?,"(Document(metadata={}, page_content='1. Đào tạo chính quy được tổ chức đào tạo tập trung liên tục trong toàn khóa học và áp dụng cho các chương trình đào tạo quy định tại điểm a, b, c, d, đ, e, g, khoản 2, Điều 6 của Quy chế này. Các hoạt động giảng dạy được thực hiện tại đơn vị đào tạo, riêng những hoạt động thực hành, thực tập, trải nghiệm thực tế và giảng dạy trực tuyến có thể thực hiện ngoài đơn vị đào tạo.'), 0.5037544919693345)","1. Đào tạo chính quy được tổ chức đào tạo tập trung liên tục trong toàn khóa học và áp dụng cho các chương trình đào tạo quy định tại điểm a, b, c, d, đ, e, g, khoản 2, Điều 6 của Quy chế này. Các hoạt động giảng dạy được thực hiện tại đơn vị đào tạo, riêng những hoạt động thực hành, thực tập, trải nghiệm thực tế và giảng dạy trực tuyến có thể thực hiện ngoài đơn vị đào tạo.",0.5037544919693345,"['1', 'đào tạo', 'chính quy', 'được', 'tổ chức', 'đào tạo', 'tập trung', 'liên tục', 'trong', 'toàn', 'khóa học', 'và', 'áp dụng', 'cho', 'các', 'chương trình', 'đào tạo', 'quy định', 'tại', 'điểm', 'a', 'b', 'c', 'd', 'đ', 'e', 'g', 'khoản', '2', 'điều', '6', 'của', 'quy chế', 'này', 'các', 'hoạt động', 'giảng dạy', 'được', 'thực hiện', 'tại', 'đơn vị', 'đào tạo', 'riêng', 'những', 'hoạt động', 'thực hành', 'thực tập', 'trải nghiệm', 'thực tế', 'và', 'giảng dạy', 'trực tuyến', 'có thể', 'thực hiện', 'ngoài', 'đơn vị', 'đào tạo']"
Đào tạo chính quy và đào tạo vừa làm vừa học áp dụng cho các chương trình đào tạo nào?,"(Document(metadata={}, page_content='1. Nội dung đào tạo, phương pháp dạy - học, kiểm tra đánh giá và phương thức quản lý phải phù hợp và đáp ứng chuẩn đầu ra của chương trình đào tạo.'), 0.4989904650947541)","1. Nội dung đào tạo, phương pháp dạy - học, kiểm tra đánh giá và phương thức quản lý phải phù hợp và đáp ứng chuẩn đầu ra của chương trình đào tạo.",0.4989904650947541,"['1', 'nội dung', 'đào tạo', 'phương pháp', 'dạy', 'học', 'kiểm tra', 'đánh giá', 'và', 'phương thức', 'quản lý', 'phải', 'phù hợp', 'và', 'đáp ứng', 'chuẩn', 'đầu ra', 'của', 'chương trình', 'đào tạo']"
Đào tạo chính quy và đào tạo vừa làm vừa học áp dụng cho các chương trình đào tạo nào?,"(Document(metadata={}, page_content='2. Các loại chương trình đào tạo'), 0.4818721011035694)",2. Các loại chương trình đào tạo,0.4818721011035694,"['2', 'các', 'loại', 'chương trình', 'đào tạo']"
Đào tạo chính quy và đào tạo vừa làm vừa học áp dụng cho các chương trình đào tạo nào?,"(Document(metadata={}, page_content='Năm đào tạo | Chương trình \nđào tạo chuẩn | Chương trình đào tạo chất lượng cao | Chương trình \nđào tạo tài năng'), 0.45362321803599115)",Năm đào tạo | Chương trình \nđào tạo chuẩn | Chương trình đào tạo chất lượng cao | Chương trình \nđào tạo tài năng,0.45362321803599115,"['năm', 'đào tạo', 'chương trình', '\\ nđào', 'tạo', 'chuẩn |', 'chương trình', 'đào tạo', 'chất lượng', 'cao |', 'chương trình', '\\ nđào', 'tạo', 'tài năng']"
Ở đâu có thể tổ chức các hoạt động giảng dạy trong đào tạo vừa làm vừa học?,"(Document(metadata={}, page_content='2. Đào tạo vừa làm vừa học được tổ chức hoạt động giảng dạy linh hoạt trong ngày, trong tuần, trong toàn khóa học và áp dụng cho chương trình đào tạo quy định tại điểm a, khoản 2, Điều 6 của Quy chế này. Các hoạt động giảng dạy được thực hiện tại đơn vị đào tạo hoặc tại đơn vị phối hợp đào tạo theo quy định liên kết đào tạo trong nước tại Điều 10 của Quy chế này, riêng những hoạt động thực hành, thực tập, trải nghiệm thực tế và giảng dạy trực tuyến có thể thực hiện ngoài đơn vị đào tạo, đơn vị phối hợp đào tạo.'), 0.5603043516092504)","2. Đào tạo vừa làm vừa học được tổ chức hoạt động giảng dạy linh hoạt trong ngày, trong tuần, trong toàn khóa học và áp dụng cho chương trình đào tạo quy định tại điểm a, khoản 2, Điều 6 của Quy chế này. Các hoạt động giảng dạy được thực hiện tại đơn vị đào tạo hoặc tại đơn vị phối hợp đào tạo theo quy định liên kết đào tạo trong nước tại Điều 10 của Quy chế này, riêng những hoạt động thực hành, thực tập, trải nghiệm thực tế và giảng dạy trực tuyến có thể thực hiện ngoài đơn vị đào tạo, đơn vị phối hợp đào tạo.",0.5603043516092504,"['2', 'đào tạo', 'vừa', 'làm', 'vừa', 'học', 'được', 'tổ chức', 'hoạt động', 'giảng dạy', 'linh hoạt', 'trong', 'ngày', 'trong', 'tuần', 'trong', 'toàn', 'khóa học', 'và', 'áp dụng', 'cho', 'chương trình', 'đào tạo', 'quy định', 'tại', 'điểm', 'a', 'khoản', '2', 'điều', '6', 'của', 'quy chế', 'này', 'các', 'hoạt động', 'giảng dạy', 'được', 'thực hiện', 'tại', 'đơn vị', 'đào tạo', 'hoặc', 'tại', 'đơn vị', 'phối hợp', 'đào tạo', 'theo', 'quy định', 'liên kết', 'đào tạo', 'trong', 'nước', 'tại', 'điều', '10', 'của', 'quy chế', 'này', 'riêng', 'những', 'hoạt động', 'thực hành', 'thực tập', 'trải nghiệm', 'thực tế', 'và', 'giảng dạy', 'trực tuyến', 'có thể', 'thực hiện', 'ngoài', 'đơn vị', 'đào tạo', 'đơn vị', 'phối hợp', 'đào tạo']"
